6707, 0.00, 0.00, 0.00, 0.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
Kp = 3E-7
Ki = 1E-11
Setting left:  30
2700.00
26349, 0.00, 2700.00, 2700.00, -6851028.00, 0.03  |  0.00, 0.00, 0.00, 0.00, 0.00
26452, 0.00, 2700.00, 2700.00, -5598228.00, 0.12  |  0.00, 0.00, 0.00, 0.00, 0.00
26556, 0.00, 2700.00, 2700.00, -4313028.00, 0.27  |  0.00, 0.00, 0.00, 0.00, 0.00
26659, 0.00, 2700.00, 2700.00, -3022428.00, 0.48  |  0.00, 0.00, 0.00, 0.00, 0.00
26762, 0.00, 2700.00, 2700.00, -1829028.00, 0.73  |  0.00, 0.00, 0.00, 0.00, 0.00
26865, 0.00, 2700.00, 2700.00, -630228.00, 1.03  |  0.00, 0.00, 0.00, 0.00, 0.00
26968, 0.00, 2700.00, 2700.00, 546972.00, 1.39  |  0.00, 0.00, 0.00, 0.00, 0.00
27071, 0.00, 2700.00, 2700.00, 1743072.00, 1.79  |  0.00, 0.00, 0.00, 0.00, 0.00
27174, 0.00, 2700.00, 2700.00, 2941872.00, 2.26  |  0.00, 0.00, 0.00, 0.00, 0.00
27277, 0.00, 2700.00, 2700.00, 4127172.00, 2.77  |  0.00, 0.00, 0.00, 0.00, 0.00
27380, 0.00, 2700.00, 2700.00, 5323272.00, 3.34  |  0.00, 0.00, 0.00, 0.00, 0.00
27483, 0.00, 2700.00, 2700.00, 6513972.00, 3.96  |  0.00, 0.00, 0.00, 0.00, 0.00
27586, 0.00, 2700.00, 2700.00, 7712772.00, 4.63  |  0.00, 0.00, 0.00, 0.00, 0.00
27689, 0.00, 2700.00, 2700.00, 8906172.00, 5.36  |  0.00, 0.00, 0.00, 0.00, 0.00
27793, 0.00, 2700.00, 2700.00, 10099572.00, 6.13  |  0.00, 0.00, 0.00, 0.00, 0.00
27896, 0.00, 2700.00, 2700.00, 11298372.00, 6.97  |  0.00, 0.00, 0.00, 0.00, 0.00
27999, 0.00, 2700.00, 2700.00, 12486372.00, 7.85  |  0.00, 0.00, 0.00, 0.00, 0.00
28102, 0.00, 2700.00, 2700.00, 13687872.00, 8.79  |  0.00, 0.00, 0.00, 0.00, 0.00
28205, 0.00, 2700.00, 2700.00, 14875872.00, 9.78  |  0.00, 0.00, 0.00, 0.00, 0.00
28308, 0.00, 2700.00, 2700.00, 16077372.00, 10.83  |  0.00, 0.00, 0.00, 0.00, 0.00
28411, 0.00, 2700.00, 2700.00, 17276172.00, 11.93  |  0.00, 0.00, 0.00, 0.00, 0.00
28514, 0.00, 2700.00, 2700.00, 18456072.00, 13.06  |  0.00, 0.00, 0.00, 0.00, 0.00
28617, 0.00, 2700.00, 2700.00, 19652172.00, 14.26  |  0.00, 0.00, 0.00, 0.00, 0.00
28720, 0.00, 2700.00, 2700.00, 20840172.00, 15.51  |  0.00, 0.00, 0.00, 0.00, 0.00
28823, 0.00, 2700.00, 2700.00, 22044372.00, 16.83  |  0.00, 0.00, 0.00, 0.00, 0.00
28926, 17.49, 2700.00, 2682.51, 23234370.00, 18.19  |  0.00, 0.00, 0.00, 0.00, 0.00
29030, 17.49, 2700.00, 2682.51, 24411768.00, 19.59  |  17.43, 0.00, 0.00, 0.00, 0.00
29133, 17.49, 2700.00, 2682.51, 25589166.00, 21.04  |  17.43, 0.00, 0.00, 0.00, 0.00
29236, 17.49, 2700.00, 2682.51, 26753154.00, 22.52  |  17.43, 0.00, 0.00, 0.00, 0.00
29339, 17.49, 2700.00, 2682.51, 27930552.00, 24.08  |  17.43, 0.00, 0.00, 0.00, 0.00
29442, 17.49, 2700.00, 2682.51, 29097222.00, 25.67  |  17.43, 0.00, 0.00, 0.00, 0.00
29545, 167.40, 2700.00, 2532.60, 30234852.00, 27.31  |  17.43, 0.00, 0.00, 0.00, 0.00
29648, 167.40, 2700.00, 2532.60, 31353996.00, 29.01  |  0.00, 0.00, 0.00, 0.00, 0.00
29751, 491.27, 2700.00, 2208.73, 32369112.00, 30.71  |  0.00, 0.00, 0.00, 0.00, 0.00
29854, 921.22, 2700.00, 1778.78, 33239012.00, 32.43  |  127.32, 0.00, 0.00, 0.00, 0.00
29957, 921.22, 2700.00, 1778.78, 34028976.00, 34.16  |  127.32, 0.00, 0.00, 0.00, 0.00
30060, 610.83, 2700.00, 2089.17, 34964640.00, 35.99  |  127.32, 0.00, 0.00, 0.00, 0.00
30163, 571.47, 2700.00, 2128.53, 35904984.00, 37.86  |  127.32, 0.00, 0.00, 0.00, 0.00
30267, 1064.06, 2700.00, 1635.94, 36782068.00, 39.75  |  225.63, 0.00, 0.00, 0.00, 0.00
30370, 1408.85, 2700.00, 1291.15, 37407576.00, 41.59  |  603.28, 0.00, 0.00, 0.00, 0.00
30473, 2237.94, 2700.00, 462.06, 37834536.00, 43.38  |  603.28, 0.00, 0.00, 0.00, 0.00
30576, 2714.15, 2700.00, -14.15, 37963736.00, 45.10  |  1273.63, 0.00, 0.00, 0.00, 0.00
30679, 3380.21, 2700.00, -680.21, 37864724.00, 46.71  |  1358.55, 0.00, 0.00, 0.00, 0.00
30782, 4773.73, 2700.00, -2073.73, 37179004.00, 48.18  |  2415.23, 0.00, 0.00, 0.00, 0.00
30885, 5305.60, 2700.00, -2605.60, 36001644.00, 49.45  |  2841.23, 0.00, 0.00, 0.00, 0.00
30988, 6102.03, 2700.00, -3402.03, 34717960.00, 50.62  |  2933.58, 0.00, 0.00, 0.00, 0.00
31091, 5630.63, 2700.00, -2930.63, 33323166.00, 51.71  |  2868.95, 0.00, 0.00, 0.00, 0.00
31194, 6606.77, 2700.00, -3906.77, 31722460.00, 52.66  |  4097.02, 0.00, 0.00, 0.00, 0.00
31297, 6606.77, 2700.00, -3906.77, 29988196.00, 53.51  |  3881.38, 0.00, 0.00, 0.00, 0.00
31400, 6606.77, 2700.00, -3906.77, 28257838.00, 54.28  |  4469.07, 0.00, 0.00, 0.00, 0.00
31504, 6606.77, 2700.00, -3906.77, 26523574.00, 54.97  |  3917.27, 0.00, 0.00, 0.00, 0.00
31607, 6606.77, 2700.00, -3906.77, 24793216.00, 55.59  |  5207.25, 0.00, 0.00, 0.00, 0.00
31710, 6606.77, 2700.00, -3906.77, 23078482.00, 56.13  |  4379.05, 0.00, 0.00, 0.00, 0.00
31813, 6606.77, 2700.00, -3906.77, 21348124.00, 56.59  |  4659.83, 0.00, 0.00, 0.00, 0.00
31916, 6606.77, 2700.00, -3906.77, 19633390.00, 56.98  |  5670.22, 0.00, 0.00, 0.00, 0.00
32019, 6606.77, 2700.00, -3906.77, 17910844.00, 57.29  |  6106.50, 0.00, 0.00, 0.00, 0.00
32122, 6606.77, 2700.00, -3906.77, 16188147.00, 57.53  |  5826.15, 0.00, 0.00, 0.00, 0.00
32225, 6606.77, 2700.00, -3906.77, 14469067.00, 57.68  |  6325.91, 0.00, 0.00, 0.00, 0.00
32328, 6606.77, 2700.00, -3906.77, 12738266.00, 57.77  |  6507.03, 0.00, 0.00, 0.00, 0.00
32431, 6606.77, 2700.00, -3906.77, 11023093.00, 57.78  |  5979.43, 0.00, 0.00, 0.00, 0.00
32534, 6606.77, 2700.00, -3906.77, 9284478.00, 57.71  |  6767.73, 0.00, 0.00, 0.00, 0.00
32637, 6606.77, 2700.00, -3906.77, 7530235.00, 57.56  |  6159.15, 0.00, 0.00, 0.00, 0.00
32741, 6606.77, 2700.00, -3906.77, 5772085.00, 57.33  |  6073.86, 0.00, 0.00, 0.00, 0.00
32844, 6606.77, 2700.00, -3906.77, 4017853.50, 57.02  |  6868.13, 0.00, 0.00, 0.00, 0.00
32947, 6606.77, 2700.00, -3906.77, 2279349.80, 56.64  |  6316.32, 0.00, 0.00, 0.00, 0.00
33050, 6606.77, 2700.00, -3906.77, 529125.75, 56.18  |  6133.46, 0.00, 0.00, 0.00, 0.00
33153, 6606.77, 2700.00, -3906.77, -1197659.90, 55.65  |  5415.94, 0.00, 0.00, 0.00, 0.00
33256, 6606.77, 2700.00, -3906.77, -2951790.80, 55.03  |  5414.77, 0.00, 0.00, 0.00, 0.00
33359, 6606.77, 2700.00, -3906.77, -4705954.00, 54.33  |  6041.57, 0.00, 0.00, 0.00, 0.00
33462, 6606.77, 2700.00, -3906.77, -6444569.00, 53.56  |  5980.86, 0.00, 0.00, 0.00, 0.00
33565, 6606.77, 2700.00, -3906.77, -8198812.00, 52.71  |  4988.03, 0.00, 0.00, 0.00, 0.00
33668, 6606.77, 2700.00, -3906.77, -9925706.00, 51.79  |  5129.26, 0.00, 0.00, 0.00, 0.00
33771, 6606.77, 2700.00, -3906.77, -11656507.00, 50.79  |  5084.40, 0.00, 0.00, 0.00, 0.00
33874, 6606.77, 2700.00, -3906.77, -13387308.00, 49.72  |  4913.52, 0.00, 0.00, 0.00, 0.00
33977, 6606.77, 2700.00, -3906.77, -15098574.00, 48.58  |  6313.13, 0.00, 0.00, 0.00, 0.00
34080, 6606.77, 2700.00, -3906.77, -16829362.00, 47.36  |  4213.72, 0.00, 0.00, 0.00, 0.00
34183, 6606.77, 2700.00, -3906.77, -18536284.00, 46.07  |  4542.15, 0.00, 0.00, 0.00, 0.00
34286, 6606.77, 2700.00, -3906.77, -20266642.00, 44.69  |  5152.51, 0.00, 0.00, 0.00, 0.00
34390, 6606.77, 2700.00, -3906.77, -22000906.00, 43.23  |  5269.81, 0.00, 0.00, 0.00, 0.00
34493, 6606.77, 2700.00, -3906.77, -23731264.00, 41.70  |  4220.83, 0.00, 0.00, 0.00, 0.00
34596, 6606.77, 2700.00, -3906.77, -25465528.00, 40.09  |  4478.68, 0.00, 0.00, 0.00, 0.00
34699, 6606.77, 2700.00, -3906.77, -27184168.00, 38.42  |  4761.90, 0.00, 0.00, 0.00, 0.00
34802, 6606.77, 2700.00, -3906.77, -28914526.00, 36.66  |  4182.00, 0.00, 0.00, 0.00, 0.00
34905, 6606.77, 2700.00, -3906.77, -30633166.00, 34.83  |  5272.04, 0.00, 0.00, 0.00, 0.00
35008, 6606.77, 2700.00, -3906.77, -32367430.00, 32.91  |  4389.82, 0.00, 0.00, 0.00, 0.00
35111, 6606.77, 2700.00, -3906.77, -34094160.00, 30.92  |  4350.85, 0.00, 0.00, 0.00, 0.00
35214, 6606.77, 2700.00, -3906.77, -35798048.00, 28.89  |  4184.80, 0.00, 0.00, 0.00, 0.00
35317, 6606.77, 2700.00, -3906.77, -37517568.00, 26.76  |  3824.38, 0.00, 0.00, 0.00, 0.00
35420, 6606.77, 2700.00, -3906.77, -39221456.00, 24.58  |  4031.61, 0.00, 0.00, 0.00, 0.00
35523, 6606.77, 2700.00, -3906.77, -40952700.00, 22.28  |  3203.90, 0.00, 0.00, 0.00, 0.00
35627, 6606.77, 2700.00, -3906.77, -42683944.00, 19.91  |  4129.50, 0.00, 0.00, 0.00, 0.00
35730, 6606.77, 2700.00, -3906.77, -44415188.00, 17.46  |  3374.73, 0.00, 0.00, 0.00, 0.00
35833, 6606.77, 2700.00, -3906.77, -46146432.00, 14.94  |  3017.50, 0.00, 0.00, 0.00, 0.00
35936, 6606.77, 2700.00, -3906.77, -47862044.00, 12.36  |  2544.53, 0.00, 0.00, 0.00, 0.00
36039, 6606.77, 2700.00, -3906.77, -49597196.00, 9.68  |  2418.03, 0.00, 0.00, 0.00, 0.00
36142, 6606.77, 2700.00, -3906.77, -51302736.00, 6.96  |  1734.30, 0.00, 0.00, 0.00, 0.00
36245, 6297.23, 2700.00, -3597.23, -52930640.00, 4.16  |  1614.88, 0.00, 0.00, 0.00, 0.00
36348, 6115.46, 2700.00, -3415.46, -54443704.00, 1.34  |  1483.77, 0.00, 0.00, 0.00, 0.00
36451, 3616.38, 2700.00, -916.38, -55220864.00, 0.00  |  1238.05, 0.00, 0.00, 0.00, 0.00
36554, 2189.53, 2700.00, 510.47, -55356192.00, 0.00  |  1339.55, 0.00, 0.00, 0.00, 0.00
36657, 1602.67, 2700.00, 1097.33, -55016068.00, 0.00  |  861.77, 0.00, 0.00, 0.00, 0.00
36760, 1120.17, 2700.00, 1579.83, -54422256.00, 0.00  |  651.48, 0.00, 0.00, 0.00, 0.00
36864, 932.56, 2700.00, 1767.44, -53643968.00, 0.00  |  651.48, 0.00, 0.00, 0.00, 0.00
36967, 932.56, 2700.00, 1767.44, -52798864.00, 0.00  |  805.10, 0.00, 0.00, 0.00, 0.00
37070, 932.56, 2700.00, 1767.44, -51953760.00, 0.00  |  805.10, 0.00, 0.00, 0.00, 0.00
37173, 932.56, 2700.00, 1767.44, -51117496.00, 0.00  |  440.85, 0.00, 0.00, 0.00, 0.00
37276, 932.56, 2700.00, 1767.44, -50274160.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37379, 932.56, 2700.00, 1767.44, -49437896.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37482, 0.00, 2700.00, 2700.00, -48383284.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37585, 0.00, 2700.00, 2700.00, -47084584.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37688, 0.00, 2700.00, 2700.00, -45799384.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37791, 0.00, 2700.00, 2700.00, -44503384.00, 0.00  |  623.38, 0.00, 0.00, 0.00, 0.00
37894, 0.00, 2700.00, 2700.00, -43220884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
37997, 0.00, 2700.00, 2700.00, -41927584.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38100, 0.00, 2700.00, 2700.00, -40631584.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38204, 0.00, 2700.00, 2700.00, -39335584.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38307, 0.00, 2700.00, 2700.00, -38039584.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38410, 0.00, 2700.00, 2700.00, -36754384.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38513, 0.00, 2700.00, 2700.00, -35458384.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38616, 0.00, 2700.00, 2700.00, -34175884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38719, 0.00, 2700.00, 2700.00, -32874484.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38822, 0.00, 2700.00, 2700.00, -31567684.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
38925, 0.00, 2700.00, 2700.00, -30277084.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39028, 0.00, 2700.00, 2700.00, -28972984.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39131, 0.00, 2700.00, 2700.00, -27679684.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39234, 0.00, 2700.00, 2700.00, -26380984.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39337, 0.00, 2700.00, 2700.00, -25079584.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39441, 0.00, 2700.00, 2700.00, -23780884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39544, 0.00, 2700.00, 2700.00, -22479484.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39647, 0.00, 2700.00, 2700.00, -21194284.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39750, 0.00, 2700.00, 2700.00, -19892884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
39853, 0.00, 2700.00, 2700.00, -18604984.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
Setting left:  0
0.00
39956, 0.00, 0.00, 0.00, -17543884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
40059, 0.00, 0.00, 0.00, -17543884.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00
12537, 0.00, 0.00, 0.00, 0.00, 0.00  |  0.00, 0.00, 0.00, 0.00, 0.00



double Kp = 3E-7;//0.02;
double Kd = 0;//0.7;//0.05;//0.1;//0.01;//30;//0.5;//2;
double Ki = 1E-10;
Setting left:  30
2700.00
12640, 0.00, 2700.00, 2700.00, 1163700.00, 0.37  |  0.00, 0.00, 0.00, 0.00, 0.00
12743, 0.00, 2700.00, 2700.00, 2386800.00, 0.82  |  0.00, 0.00, 0.00, 0.00, 0.00
12846, 0.00, 2700.00, 2700.00, 3572100.00, 1.31  |  0.00, 0.00, 0.00, 0.00, 0.00
12949, 0.00, 2700.00, 2700.00, 4768200.00, 1.85  |  0.00, 0.00, 0.00, 0.00, 0.00
13052, 0.00, 2700.00, 2700.00, 5967000.00, 2.45  |  0.00, 0.00, 0.00, 0.00, 0.00
13155, 0.00, 2700.00, 2700.00, 7152300.00, 3.09  |  0.00, 0.00, 0.00, 0.00, 0.00
13258, 0.00, 2700.00, 2700.00, 8353800.00, 3.80  |  0.00, 0.00, 0.00, 0.00, 0.00
13361, 0.00, 2700.00, 2700.00, 9536400.00, 4.55  |  0.00, 0.00, 0.00, 0.00, 0.00
13464, 0.00, 2700.00, 2700.00, 10732500.00, 5.35  |  0.00, 0.00, 0.00, 0.00, 0.00
13568, 0.00, 2700.00, 2700.00, 11931300.00, 6.22  |  0.00, 0.00, 0.00, 0.00, 0.00
13671, 0.00, 2700.00, 2700.00, 13127400.00, 7.13  |  0.00, 0.00, 0.00, 0.00, 0.00
13774, 0.00, 2700.00, 2700.00, 14328900.00, 8.10  |  0.00, 0.00, 0.00, 0.00, 0.00
13877, 0.00, 2700.00, 2700.00, 15516900.00, 9.11  |  0.00, 0.00, 0.00, 0.00, 0.00
13980, 0.00, 2700.00, 2700.00, 16718400.00, 10.19  |  0.00, 0.00, 0.00, 0.00, 0.00
14083, 0.00, 2700.00, 2700.00, 17901000.00, 11.31  |  0.00, 0.00, 0.00, 0.00, 0.00
14186, 0.00, 2700.00, 2700.00, 19097100.00, 12.48  |  0.00, 0.00, 0.00, 0.00, 0.00
14289, 0.00, 2700.00, 2700.00, 20295900.00, 13.72  |  0.00, 0.00, 0.00, 0.00, 0.00
14392, 0.00, 2700.00, 2700.00, 21483900.00, 14.99  |  0.00, 0.00, 0.00, 0.00, 0.00
14495, 0.00, 2700.00, 2700.00, 22685400.00, 16.34  |  0.00, 0.00, 0.00, 0.00, 0.00
14598, 0.00, 2700.00, 2700.00, 23873400.00, 17.72  |  0.00, 0.00, 0.00, 0.00, 0.00
14701, 7.90, 2700.00, 2692.10, 25071088.00, 19.16  |  0.00, 0.00, 0.00, 0.00, 0.00
14804, 7.90, 2700.00, 2692.10, 26260952.00, 20.65  |  0.00, 0.00, 0.00, 0.00, 0.00
14908, 7.90, 2700.00, 2692.10, 27450816.00, 22.20  |  0.00, 0.00, 0.00, 0.00, 0.00
15011, 7.90, 2700.00, 2692.10, 28643372.00, 23.80  |  0.00, 0.00, 0.00, 0.00, 0.00
15114, 7.90, 2700.00, 2692.10, 29819776.00, 25.43  |  0.00, 0.00, 0.00, 0.00, 0.00
15217, 7.90, 2700.00, 2692.10, 31009640.00, 27.13  |  0.00, 0.00, 0.00, 0.00, 0.00
15320, 0.00, 2700.00, 2700.00, 32193196.00, 28.87  |  0.00, 0.00, 0.00, 0.00, 0.00
15423, 0.00, 2700.00, 2700.00, 33391996.00, 30.69  |  0.00, 0.00, 0.00, 0.00, 0.00
15526, 0.00, 2700.00, 2700.00, 34593496.00, 32.56  |  0.00, 0.00, 0.00, 0.00, 0.00
15629, 107.18, 2700.00, 2592.82, 35777068.00, 34.47  |  0.00, 0.00, 0.00, 0.00, 0.00
15732, 107.18, 2700.00, 2592.82, 36925324.00, 36.43  |  0.00, 0.00, 0.00, 0.00, 0.00
15835, 4312.58, 2700.00, -1612.58, 36467304.00, 37.90  |  0.00, 0.00, 0.00, 0.00, 0.00
15938, 4312.58, 2700.00, -1612.58, 35756412.00, 39.28  |  0.00, 0.00, 0.00, 0.00, 0.00
16041, 4312.58, 2700.00, -1612.58, 35045520.00, 40.63  |  0.00, 0.00, 0.00, 0.00, 0.00
16145, 4312.58, 2700.00, -1612.58, 34334628.00, 41.95  |  0.00, 0.00, 0.00, 0.00, 0.00
16248, 5659.95, 2700.00, -2959.95, 33460364.00, 43.18  |  0.00, 0.00, 0.00, 0.00, 0.00
16351, 5659.95, 2700.00, -2959.95, 32152044.00, 44.24  |  0.00, 0.00, 0.00, 0.00, 0.00
16454, 5659.95, 2700.00, -2959.95, 30831884.00, 45.25  |  0.00, 0.00, 0.00, 0.00, 0.00
16557, 5659.95, 2700.00, -2959.95, 29523564.00, 46.19  |  0.00, 0.00, 0.00, 0.00, 0.00
16660, 5659.95, 2700.00, -2959.95, 28203404.00, 47.08  |  0.00, 0.00, 0.00, 0.00, 0.00
16763, 5659.95, 2700.00, -2959.95, 26886204.00, 47.91  |  0.00, 0.00, 0.00, 0.00, 0.00
16866, 5659.95, 2700.00, -2959.95, 25580844.00, 48.68  |  0.00, 0.00, 0.00, 0.00, 0.00
16969, 5659.95, 2700.00, -2959.95, 24263644.00, 49.39  |  0.00, 0.00, 0.00, 0.00, 0.00
17072, 5659.95, 2700.00, -2959.95, 22961244.00, 50.04  |  0.00, 0.00, 0.00, 0.00, 0.00
17175, 5659.95, 2700.00, -2959.95, 21644044.00, 50.63  |  0.00, 0.00, 0.00, 0.00, 0.00
17278, 5659.95, 2700.00, -2959.95, 20326844.00, 51.17  |  0.00, 0.00, 0.00, 0.00, 0.00
17382, 5659.95, 2700.00, -2959.95, 19012604.00, 51.65  |  0.00, 0.00, 0.00, 0.00, 0.00
17485, 5659.95, 2700.00, -2959.95, 17704284.00, 52.07  |  0.00, 0.00, 0.00, 0.00, 0.00
17588, 5659.95, 2700.00, -2959.95, 16404844.00, 52.43  |  0.00, 0.00, 0.00, 0.00, 0.00
17691, 5659.95, 2700.00, -2959.95, 15087644.00, 52.73  |  0.00, 0.00, 0.00, 0.00, 0.00
17794, 5659.95, 2700.00, -2959.95, 13785244.00, 52.98  |  0.00, 0.00, 0.00, 0.00, 0.00
17897, 5659.95, 2700.00, -2959.95, 12459164.00, 53.17  |  0.00, 0.00, 0.00, 0.00, 0.00
18000, 727.72, 2700.00, 1972.28, 12153020.00, 53.62  |  0.00, 0.00, 0.00, 0.00, 0.00
18103, 1654.42, 2700.00, 1045.58, 12790816.00, 54.36  |  0.00, 0.00, 0.00, 0.00, 0.00
18206, 2247.80, 2700.00, 452.20, 13123374.00, 55.04  |  0.00, 0.00, 0.00, 0.00, 0.00
18309, 2807.73, 2700.00, -107.73, 13143908.00, 55.63  |  0.00, 0.00, 0.00, 0.00, 0.00
18412, 3073.90, 2700.00, -373.90, 12980827.00, 56.15  |  0.00, 0.00, 0.00, 0.00, 0.00
18515, 3808.65, 2700.00, -1108.65, 12667215.00, 56.63  |  0.00, 0.00, 0.00, 0.00, 0.00
18619, 3809.23, 2700.00, -1109.23, 12139381.00, 57.03  |  0.00, 0.00, 0.00, 0.00, 0.00
18722, 4172.23, 2700.00, -1472.23, 11583391.00, 57.39  |  0.00, 0.00, 0.00, 0.00, 0.00
18825, 5063.80, 2700.00, -2363.80, 10734031.00, 57.63  |  0.00, 0.00, 0.00, 0.00, 0.00
18928, 5512.68, 2700.00, -2812.68, 9622492.00, 57.75  |  0.00, 0.00, 0.00, 0.00, 0.00
19031, 5776.34, 2700.00, -3076.34, 8349269.00, 57.77  |  0.00, 0.00, 0.00, 0.00, 0.00
19134, 6289.31, 2700.00, -3589.31, 6909784.50, 57.69  |  0.00, 0.00, 0.00, 0.00, 0.00
19237, 6410.26, 2700.00, -3710.26, 5274068.00, 57.47  |  0.00, 0.00, 0.00, 0.00, 0.00
19340, 6453.28, 2700.00, -3753.28, 3601281.80, 57.16  |  0.00, 0.00, 0.00, 0.00, 0.00
19443, 5863.04, 2700.00, -3163.04, 1960221.80, 56.80  |  0.00, 0.00, 0.00, 0.00, 0.00
19546, 6610.26, 2700.00, -3910.26, 322526.00, 56.36  |  5.71, 0.00, 0.00, 0.00, 0.00
19649, 6620.76, 2700.00, -3920.76, -1375298.40, 55.82  |  5.71, 0.00, 0.00, 0.00, 0.00
19752, 6620.76, 2700.00, -3920.76, -3139636.00, 55.19  |  5.71, 0.00, 0.00, 0.00, 0.00
19856, 6620.76, 2700.00, -3920.76, -4904019.00, 54.48  |  5.71, 0.00, 0.00, 0.00, 0.00
19959, 6620.76, 2700.00, -3920.76, -6668469.00, 53.69  |  5.71, 0.00, 0.00, 0.00, 0.00
20062, 6620.76, 2700.00, -3920.76, -8413314.00, 52.84  |  5.71, 0.00, 0.00, 0.00, 0.00
20165, 6620.76, 2700.00, -3920.76, -10162080.00, 51.90  |  0.00, 0.00, 0.00, 0.00, 0.00
20268, 6620.76, 2700.00, -3920.76, -11879478.00, 50.90  |  0.00, 0.00, 0.00, 0.00, 0.00
20371, 6620.76, 2700.00, -3920.76, -13616481.00, 49.81  |  120.30, 0.00, 0.00, 0.00, 0.00
20474, 6620.76, 2700.00, -3920.76, -15357405.00, 48.65  |  120.30, 0.00, 0.00, 0.00, 0.00
20577, 6620.76, 2700.00, -3920.76, -17078648.00, 47.42  |  120.30, 0.00, 0.00, 0.00, 0.00
20680, 6620.76, 2700.00, -3920.76, -18807368.00, 46.11  |  370.52, 0.00, 0.00, 0.00, 0.00
20783, 6620.76, 2700.00, -3920.76, -20528248.00, 44.73  |  690.17, 0.00, 0.00, 0.00, 0.00
20886, 6620.76, 2700.00, -3920.76, -22268728.00, 43.26  |  965.03, 0.00, 0.00, 0.00, 0.00
20989, 6620.76, 2700.00, -3920.76, -24009208.00, 41.71  |  1786.48, 0.00, 0.00, 0.00, 0.00
21093, 6620.76, 2700.00, -3920.76, -25745768.00, 40.09  |  1995.53, 0.00, 0.00, 0.00, 0.00
21196, 6620.76, 2700.00, -3920.76, -27486248.00, 38.39  |  1727.71, 0.00, 0.00, 0.00, 0.00
21299, 6620.76, 2700.00, -3920.76, -29207128.00, 36.63  |  2473.78, 0.00, 0.00, 0.00, 0.00
21402, 6620.76, 2700.00, -3920.76, -30947608.00, 34.77  |  2803.00, 0.00, 0.00, 0.00, 0.00
21505, 6620.76, 2700.00, -3920.76, -32668488.00, 32.86  |  3207.60, 0.00, 0.00, 0.00, 0.00
21608, 6620.76, 2700.00, -3920.76, -34405048.00, 30.85  |  3478.02, 0.00, 0.00, 0.00, 0.00
21711, 6301.99, 2700.00, -3601.99, -36133808.00, 28.77  |  3607.50, 0.00, 0.00, 0.00, 0.00
21814, 6393.86, 2700.00, -3693.86, -37696656.00, 26.69  |  3634.78, 0.00, 0.00, 0.00, 0.00
21917, 6598.05, 2700.00, -3898.05, -39386700.00, 24.49  |  3330.23, 0.00, 0.00, 0.00, 0.00
22020, 6598.05, 2700.00, -3898.05, -41094900.00, 22.21  |  3025.54, 0.00, 0.00, 0.00, 0.00
22123, 5834.31, 2700.00, -3134.31, -42793036.00, 19.85  |  2885.84, 0.00, 0.00, 0.00, 0.00
22226, 5492.09, 2700.00, -2792.09, -44081384.00, 17.55  |  2697.45, 0.00, 0.00, 0.00, 0.00
22329, 5051.53, 2700.00, -2351.53, -45217412.00, 15.26  |  2455.55, 0.00, 0.00, 0.00, 0.00
22432, 4920.29, 2700.00, -2220.29, -46155940.00, 12.97  |  2362.28, 0.00, 0.00, 0.00, 0.00
22535, 4186.90, 2700.00, -1486.90, -47040960.00, 10.68  |  2412.20, 0.00, 0.00, 0.00, 0.00
22638, 3713.06, 2700.00, -1013.06, -47640864.00, 8.42  |  2041.15, 0.00, 0.00, 0.00, 0.00
22742, 2469.87, 2700.00, 230.13, -47822056.00, 6.24  |  1850.21, 0.00, 0.00, 0.00, 0.00
